win,year,song,artist,genre_category,genre,genre_count_old,genre_Count_from2005,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,rankby_total_count,groupby_10
0,1969,Life And Death In G & A,Abaco Dream,1,Classical,18,13,109,6,5757,1852,1047,5442,17369,4999,18416,5286,7
0,1960,(Theme From) The Sundowners,Mantovani & His Orchestra,6,Rock,3655,1990,8,1,7799,2337,0,8404,18400,4929,18400,5287,7
0,1969,Crumbs Off The Table,The Glass House,9,Urban,1891,19436,243,9,4503,902,1804,4886,16595,5069,18399,5288,7
1,1967,I Can't Help It (If I'm Still In Love With You),B.J. Thomas,6,Rock,3655,1990,7,1,7877,154,1697,4951,16675,5061,18372,5289,7
0,1964,Since I Found A New Love,Little Johnny Taylor,9,Urban,1891,19436,62,4,6313,809,161,6926,18165,4945,18326,5290,7
0,1962,Let Me Call You Sweetheart,Timi Yuro,6,Rock,3655,1990,114,5,5711,172,3576,4169,14717,5222,18293,5291,7
0,1965,Our World,Johnny Tillotson,6,Rock,3655,1990,150,6,5337,36,294,6507,17976,4958,18270,5292,7
0,1966,It's Not The Same,Anthony & The Imperials,6,Rock,3655,1990,18,2,7343,1080,643,5895,17617,4983,18260,5293,7
0,1964,One More Time,The Ray Charles Singers,5,Pop,1235,13616,508,10,2619,337,107,7155,18104,4949,18211,5294,7
0,1962,I Wish That We Were Married,Ronnie and The Hi-Lites,5,Pop,1235,13616,741,12,1620,2110,308,6478,17887,4967,18195,5295,7
0,1960,Natural Born Lover,Fats Domino,9,Urban,1891,19436,424,9,3113,7,1895,4847,16294,5096,18189,5296,7
0,1962,Ol' Man River,Jimmy Smith,3,Jazz,298,81,22,3,7165,159,6562,3559,11619,5565,18181,5297,7
1,1966,Mame,Bobby Darin,6,Rock,3655,1990,245,7,4479,9,6513,3570,11663,5553,18176,5298,7
0,1960,Lovey Dovey,Buddy Knox,6,Rock,3655,1990,379,9,3397,334,11067,3012,7099,6191,18166,5299,7
0,1960,Johnny Freedom,Johnny Horton,8,Traditional,811,12088,102,4,5840,262,3275,4268,14887,5207,18162,5300,7
0,1965,Fly Me To The Moon,LaVern Baker,9,Urban,1891,19436,33,2,6868,170,410,6251,17741,4973,18151,5301,7
0,1967,To Give (The Reason I Live),Frankie Valli,6,Rock,3655,1990,449,8,2949,343,1529,5066,16615,5066,18144,5302,7
0,1964,Who's Been Sleeping In My Bed?,Linda Scott,6,Rock,3655,1990,1,1,8387,173,1256,5260,16878,5041,18134,5303,7
0,1967,Girl (You Captivate Me),? (Question Mark) & The Mysterians,6,Rock,3655,1990,4,2,8149,511,15456,2631,2662,7252,18118,5304,7
0,1960,The Happy Muleteer,Ivo Robic,6,Rock,3655,1990,139,6,5449,1712,134,7025,17960,4959,18094,5305,7
0,1963,Enamorado,Keith Colley,4,Other,226,1250,228,8,4627,2359,494,6107,17582,4987,18076,5306,7
0,1968,"Shoot'em Up, Baby",Andy Kim,6,Rock,3655,1990,447,10,2964,254,124,7067,17935,4962,18059,5307,7
0,1962,Lookin' For A Love,The Valentinos,9,Urban,1891,19436,147,8,5366,983,2011,4793,16024,5121,18035,5308,7
0,1961,Yellow Bird,Lawrence Welk And His Orchestra,5,Pop,1235,13616,114,5,5702,187,8,8000,18016,4953,18024,5309,7
0,1962,Someday (When I'm Gone From You),Bobby Vee and The Crickets,6,Rock,3655,1990,3,2,8241,1954,2,8134,18013,4955,18015,5310,7
0,1970,Love Uprising,Otis Leaville,2,Electronica,33,1296,152,7,5306,2005,75,7344,17920,4964,17995,5311,7
0,1964,If You Want This Love,Sonny Knight,9,Urban,1891,19436,167,9,5153,742,1557,5043,16411,5084,17968,5312,7
0,1964,Unless You Care,Terry Black,6,Rock,3655,1990,3,2,8227,1244,482,6136,17480,4991,17962,5313,7
0,1959,How About That,Dee Clark,9,Urban,1891,19436,511,11,2596,186,2856,4413,15095,5195,17951,5314,7
1,1963,Turn Around,Dick and DeeDee,6,Rock,3655,1990,485,9,2736,236,255,6632,17696,4979,17951,5315,7
0,1962,Lizzie Borden,The Chad Mitchell Trio,8,Traditional,811,12088,282,8,4180,613,644,5893,17290,5003,17934,5316,7
0,1960,Down Yonder,Johnny And The Hurricanes,6,Rock,3655,1990,321,9,3852,217,3832,4091,14078,5299,17910,5317,7
0,1963,I Want To Stay Here,Steve & Eydie,6,Rock,3655,1990,567,11,2319,741,187,6833,17707,4977,17894,5318,7
0,1965,Give All Your Love To Me,Gerry And The Pacemakers,6,Rock,3655,1990,140,6,5430,181,3833,4090,14023,5306,17856,5319,7
0,1961,Gift Of Love,Van Dykes,5,Pop,1235,13616,13,2,7534,1215,667,5860,17188,5009,17855,5320,7
0,1969,Didn't We,Richard Harris,5,Pop,1235,13616,182,6,5002,655,1734,4927,16118,5113,17852,5321,7
0,1964,Sometimes I Wonder,Major Lance,9,Urban,1891,19436,224,8,4656,151,2047,4774,15796,5139,17843,5322,7
0,1959,I've Got You Under My Skin,Louis Prima And Keely Smith,5,Pop,1235,13616,10,2,7729,553,619,5930,17194,5008,17813,5323,7
0,1969,Don't Waste My Time,John Mayall,6,Rock,3655,1990,45,3,6615,2195,13296,2784,4506,6724,17802,5324,7
0,1965,Sunday And Me,Jay & The Americans,6,Rock,3655,1990,543,8,2451,88,4660,3904,13113,5402,17773,5325,7
0,1961,Canadian Sunset,Etta Jones,3,Jazz,298,81,10,1,7698,711,4893,3848,12833,5422,17726,5326,7
0,1965,He's Got No Love,The Searchers,6,Rock,3655,1990,48,3,6561,140,9449,3190,8260,5986,17709,5327,7
0,1968,L. David Sloane,Michele Lee,8,Traditional,811,12088,377,11,3409,2057,731,5776,16971,5025,17702,5328,7
0,1970,Let Me Go To Him,Dionne Warwick,5,Pop,1235,13616,359,7,3546,12,2097,4752,15558,5158,17655,5329,7
0,1962,Lipstick Traces (On A Cigarette),Benny Spellman,9,Urban,1891,19436,74,6,6165,1803,8605,3292,9045,5863,17650,5330,7
0,1958,She Was Only Seventeen (He Was One Year More),Marty Robbins,8,Traditional,811,12088,602,13,2175,69,2955,4374,14693,5224,17648,5331,7
0,1965,Theme From Harlow (Lonely Girl),Bobby Vinton,6,Rock,3655,1990,142,5,5409,17,25,7745,17618,4982,17643,5332,7
0,1961,Chills And Fever,Ronnie Love And His Orchestra,9,Urban,1891,19436,60,4,6356,2101,3365,4244,14272,5265,17637,5333,7
0,1965,Honky Tonk '65,Lonnie Mack,6,Rock,3655,1990,71,5,6203,426,642,5896,16991,5023,17633,5334,7
0,1962,The Love Of A Boy,Timi Yuro,6,Rock,3655,1990,329,8,3779,172,4266,3986,13352,5383,17618,5335,7
0,1964,I Wanna Be With You,Nancy Wilson,3,Jazz,298,81,189,5,4937,239,64,7420,17518,4989,17582,5336,7
0,1959,I'll Be Seeing You,Tommy Sands,6,Rock,3655,1990,197,5,4883,946,64,7421,17516,4990,17580,5337,7
0,1965,Cara-Lin,The Strangeloves,6,Rock,3655,1990,375,8,3417,487,7746,3396,9823,5758,17569,5338,7
0,1966,A Million And One,Dean Martin,5,Pop,1235,13616,314,7,3906,37,8202,3344,9353,5822,17555,5339,7
0,1963,Locking Up My Heart,The Marvelettes,9,Urban,1891,19436,396,9,3290,45,15250,2643,2298,7374,17548,5340,7
0,1963,Tom Cat,The Rooftop Singers,8,Traditional,811,12088,557,10,2383,708,1706,4944,15836,5136,17542,5341,7
0,1962,Shake Sherry,The Contours,9,Urban,1891,19436,381,9,3381,240,1452,5110,16082,5117,17534,5342,7
0,1963,I Could Have Danced All Night,Ben E. King,9,Urban,1891,19436,85,4,6039,83,5111,3809,12398,5466,17509,5343,7
1,1961,Dedicated To The One I Love,The 5 Royales,3,Jazz,298,81,68,4,6232,1227,7979,3368,9527,5797,17506,5344,7
0,1967,Best Of Both Worlds,Lulu,6,Rock,3655,1990,509,10,2613,299,2511,4544,14955,5202,17466,5345,7
0,1963,Proud,Johnny Crawford,6,Rock,3655,1990,403,8,3246,264,519,6065,16939,5029,17458,5346,7
0,1968,Montage From How Sweet It Is (I Know That You Know),The Love Generation,6,Rock,3655,1990,31,3,6909,1104,1,8160,17456,4993,17457,5347,7
0,1963,Toys In The Attic,Jack Jones,5,Pop,1235,13616,9,1,7745,61,9980,3128,7472,6133,17452,5348,7
0,1964,Kick That Little Foot Sally Ann,Round Robin,5,Pop,1235,13616,184,8,4987,2100,1626,5000,15807,5138,17433,5349,7
0,1963,Make The Music Play,Dionne Warwick,5,Pop,1235,13616,50,4,6528,12,4030,4042,13394,5378,17424,5350,7
0,1961,Your Friends,Dee Clark,9,Urban,1891,19436,440,9,3012,186,4289,3979,13134,5397,17423,5351,7
0,1961,Language Of Love,John D. Loudermilk,8,Traditional,811,12088,398,9,3276,453,5797,3685,11620,5564,17417,5352,7
0,1963,Cry To Me,Betty Harris,9,Urban,1891,19436,588,11,2235,635,9322,3207,8094,6009,17416,5353,7
0,1966,Look What You've Done,Pozo Seco Singers,8,Traditional,811,12088,429,9,3079,332,276,6576,17124,5012,17400,5354,7
0,1960,Runaround,The Fleetwoods,5,Pop,1235,13616,651,13,1984,166,7040,3492,10356,5703,17396,5355,7
0,1964,You Lied To Your Daddy,The Tams,9,Urban,1891,19436,108,5,5765,271,939,5549,16433,5081,17372,5356,7
0,1964,Little Boxes,The Womenfolk,0,Alternative & Punk,58,5730,37,3,6784,1279,505,6089,16866,5044,17371,5357,7
0,1967,Karate-Boo-Ga-Loo,Jerryo,9,Urban,1891,19436,274,9,4253,2289,414,6247,16938,5030,17352,5358,7
0,1967,Something's Missing,5 Stairsteps and Cubie,6,Rock,3655,1990,57,6,6413,1124,0,8212,17347,5000,17347,5359,7
0,1967,I Don't Want To Lose You,Jackie Wilson,9,Urban,1891,19436,37,3,6790,5,5434,3752,11913,5525,17347,5360,7
0,1967,Ooh Baby,Deon Jackson,9,Urban,1891,19436,158,6,5246,727,4147,4009,13199,5395,17346,5361,7
0,1966,"Let Me Tell You, Babe",Nat King Cole,5,Pop,1235,13616,40,4,6724,28,568,5992,16773,5053,17341,5362,7
0,1962,Deep In The Heart Of Texas,Duane Eddy,6,Rock,3655,1990,76,5,6144,249,3749,4121,13586,5351,17335,5363,7
0,1969,One Eye Open,The Maskman & The Agents,9,Urban,1891,19436,6,1,7951,1084,46,7539,17286,5004,17332,5364,7
0,1961,I Don't Want To Take A Chance,Mary Wells,9,Urban,1891,19436,413,9,3174,57,10215,3095,7101,6190,17316,5365,7
0,1960,Do You Mind?,Anthony Newley,7,Soundtrack,42,208,19,2,7286,476,4195,3997,13110,5403,17305,5366,7
0,1966,History Repeats Itself,Cab Calloway,7,Soundtrack,42,208,26,3,7024,1981,43,7570,17257,5006,17300,5367,7
0,1962,You Win Again,Fats Domino,9,Urban,1891,19436,566,10,2324,7,3894,4077,13393,5379,17287,5368,7
0,1963,River's Invitation,Percy Mayfield,6,Rock,3655,1990,2,1,8298,2009,559,6004,16724,5060,17283,5369,7
0,1960,Paradise,Sammy Turner,3,Jazz,298,81,366,11,3492,462,359,6381,16868,5043,17227,5370,7
0,1963,As Long As She Needs Me,Sammy Davis Jr.,5,Pop,1235,13616,278,9,4204,341,4491,3938,12736,5430,17227,5371,7
0,1966,There's No Living Without Your Loving,Peter And Gordon,6,Rock,3655,1990,259,7,4359,133,2598,4514,14628,5231,17226,5372,7
0,1967,Graduation Day,The Arbors,6,Rock,3655,1990,128,4,5560,467,286,6537,16922,5034,17208,5373,7
1,1965,Recovery,Fontella Bass,9,Urban,1891,19436,333,8,3739,456,8449,3311,8753,5906,17202,5374,7
0,1959,Mighty Good,Ricky Nelson,6,Rock,3655,1990,420,9,3144,76,4643,3909,12555,5448,17198,5375,7
0,1962,Nite Owl,Dukays,5,Pop,1235,13616,91,6,5962,1627,66,7400,17112,5014,17178,5376,7
0,1966,"Baby, Do The Philly Dog",The Olympics,6,Rock,3655,1990,147,6,5363,129,1658,4974,15511,5165,17169,5377,7
0,1960,(Baby) Hully Gully,The Olympics,6,Rock,3655,1990,101,7,5846,129,3740,4122,13419,5373,17159,5378,7
0,1963,I Got What I Wanted,Brook Benton,6,Rock,3655,1990,455,8,2909,6,3297,4261,13853,5320,17150,5379,7
0,1966,Can I Trust You?,The Bachelors,6,Rock,3655,1990,205,6,4822,205,29,7697,17097,5016,17126,5380,7
0,1969,Happy,Paul Anka,5,Pop,1235,13616,29,3,6954,20,260,6622,16861,5046,17121,5381,7
0,1962,(Dance With The) Guitar Man,Duane Eddy and the Rebelettes,6,Rock,3655,1990,996,16,754,1024,15971,2599,1150,7858,17121,5382,7
0,1964,You Were Wrong,Z.Z. Hill,8,Traditional,811,12088,1,1,8398,1145,776,5738,16315,5094,17091,5383,7
0,1962,Shout And Shimmy,James Brown And The Famous Flames,9,Urban,1891,19436,119,4,5651,10,59,7453,17026,5021,17085,5384,7
0,1958,Jealous Heart,The Fontane Sisters,5,Pop,1235,13616,7,1,7899,1360,95,7229,16973,5024,17068,5385,7
0,1969,Slum Baby,Booker T. & The MG's,9,Urban,1891,19436,32,4,6882,110,15713,2610,1325,7768,17038,5386,7
0,1969,Born Again,Sam & Dave,9,Urban,1891,19436,21,3,7200,137,2689,4481,14348,5253,17037,5387,7
0,1966,Day For Decision,Johnny Sea,6,Rock,3655,1990,303,6,3999,2226,214,6750,16822,5049,17036,5388,7
0,1964,He's In Town,The Tokens,6,Rock,3655,1990,345,8,3639,157,2306,4642,14723,5221,17029,5389,7
0,1960,Utopia,Frank Gari,6,Rock,3655,1990,675,14,1887,587,414,6248,16604,5068,17018,5390,7
0,1966,"Little Darling, I Need You",Marvin Gaye,9,Urban,1891,19436,276,7,4225,42,40,7591,16971,5026,17011,5391,7
0,1968,Love In Them There Hills,The Vibrations,9,Urban,1891,19436,16,2,7438,515,2796,4430,14192,5276,16988,5392,7
0,1966,(Open Up The Door) Let The Good Times In,Dean Martin,5,Pop,1235,13616,202,6,4842,37,7740,3397,9230,5847,16970,5393,7
0,1960,Second Honeymoon,Johnny Cash,8,Traditional,811,12088,58,4,6402,25,12327,2878,4640,6689,16967,5394,7
0,1968,Yesterday's Rain,Spanky And Our Gang,6,Rock,3655,1990,19,3,7274,213,189,6825,16775,5052,16964,5395,7
0,1965,Whose Heart Are You Breaking Tonight,Connie Francis,6,Rock,3655,1990,294,7,4069,3,16738,2556,221,8283,16959,5396,7
0,1962,One More Town,The Kingston Trio,8,Traditional,811,12088,7,2,7933,100,2823,4424,14135,5288,16958,5397,7
0,1964,We Love You Beatles,The Carefrees,4,Other,226,1250,251,5,4420,1184,1315,5209,15636,5150,16951,5398,7
0,1961,Pony Express,Danny & The Juniors,6,Rock,3655,1990,210,7,4767,307,791,5717,16153,5110,16944,5399,7
0,1969,"You, I",The Rugbys,6,Rock,3655,1990,635,11,2055,1567,6981,3503,9962,5743,16943,5400,7
0,1961,Ready For Your Love,Shep And The Limelites,6,Rock,3655,1990,198,5,4880,323,27,7723,16904,5036,16931,5401,7
0,1960,Put Your Arms Around Me Honey,Ray Smith,3,Jazz,298,81,20,2,7257,868,195,6809,16736,5058,16931,5402,7
0,1960,Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,6,Rock,3655,1990,611,13,2127,2338,0,8257,16923,5033,16923,5403,7
0,1964,Everybody Knows,Steve Lawrence,5,Pop,1235,13616,108,5,5769,124,65,7406,16847,5047,16912,5404,7
0,1970,She Said Yes,Wilson Pickett,9,Urban,1891,19436,110,5,5744,23,4160,4004,12747,5429,16907,5405,7
0,1966,Ashes To Ashes,The Mindbenders,6,Rock,3655,1990,168,6,5149,1052,630,5911,16276,5098,16906,5406,7
0,1966,A Little Bit Of Soap,The Exciters,6,Rock,3655,1990,199,6,4866,311,2766,4444,14139,5286,16905,5407,7
0,1963,Tell Him I'm Not Home,Chuck Jackson,9,Urban,1891,19436,469,10,2826,94,2707,4471,14180,5279,16887,5408,7
0,1958,Love Is All We Need,Tommy Edwards,3,Jazz,298,81,998,16,744,130,5032,3828,11847,5535,16879,5409,7
0,1966,I Can Hear Music,The Ronettes Featuring Veronica,6,Rock,3655,1990,1,1,8339,709,16516,2569,361,8221,16877,5410,7
0,1958,Leave Me Alone (Let Me Cry),Dicky Doo And The Don'ts,9,Urban,1891,19436,308,9,3953,1046,106,7161,16748,5056,16854,5411,7
0,1960,Whip It On Me,Jessie Hill,9,Urban,1891,19436,10,1,7706,1067,3915,4070,12938,5416,16853,5412,7
0,1963,Walk Right In,The Moments,5,Pop,1235,13616,51,5,6510,288,14052,2731,2791,7202,16843,5413,7
1,1959,Peter Gunn,Ray Anthony and His Orchestra,7,Soundtrack,42,208,1223,17,257,863,0,8216,16834,5048,16834,5414,7
1,1965,Misty,The Vibrations,9,Urban,1891,19436,195,7,4905,515,136,7013,16668,5063,16804,5415,7
0,1969,Love Theme From Romeo And Juliet (A Time For Us),Johnny Mathis,5,Pop,1235,13616,9,3,7750,31,330,6429,16471,5078,16801,5416,7
0,1968,Turn On Your Love Light,Bill Black's Combo,9,Urban,1891,19436,106,6,5789,85,284,6550,16510,5075,16794,5417,7
0,1963,Give Us Your Blessing,Ray Peterson,6,Rock,3655,1990,143,6,5402,242,429,6225,16357,5087,16786,5418,7
0,1967,Sunday For Tea,Peter And Gordon,6,Rock,3655,1990,336,6,3711,133,2930,4385,13846,5322,16776,5419,7
0,1963,Still No. 2,Ben Colder,6,Rock,3655,1990,5,2,8036,398,4,8055,16760,5055,16764,5420,7
0,1970,Pay To The Piper,Chairmen Of The Board,9,Urban,1891,19436,382,7,3375,675,8014,3362,8750,5907,16764,5421,7
0,1960,Mojo Workout (Dance),Larry Bright,6,Rock,3655,1990,19,3,7268,2346,622,5925,16136,5111,16758,5422,7
0,1966,You're Just About To Lose Your Clown,Ray Charles,9,Urban,1891,19436,12,2,7607,8,1155,5346,15602,5153,16757,5423,7
0,1963,Pink Dominos,The Crescents Featuring Chiyo,6,Rock,3655,1990,210,10,4777,1446,15,7884,16733,5059,16748,5424,7
0,1963,Mr. Wishing Well,Nat King Cole,5,Pop,1235,13616,16,3,7443,28,669,5858,16064,5119,16733,5425,7
0,1969,I Want You To Know,The New Colony Six,6,Rock,3655,1990,153,6,5298,524,203,6782,16526,5072,16729,5426,7
0,1959,Teardrops Will Fall,Dicky Doo And The Don'ts,4,Other,226,1250,152,6,5302,1046,64,7415,16655,5065,16719,5427,7
0,1958,You Got That Touch,Sonny James,8,Traditional,811,12088,11,2,7638,139,377,6328,16341,5091,16718,5428,7
0,1962,"I Surrender, Dear",Aretha Franklin,9,Urban,1891,19436,35,5,6810,13,6782,3517,9916,5747,16698,5429,7
0,1965,Here I Am,Dionne Warwick,5,Pop,1235,13616,222,8,4668,12,7941,3373,8744,5908,16685,5430,7
0,1967,You're A Very Lovely Woman,The Merry-Go-Round,6,Rock,3655,1990,14,3,7510,1085,2945,4377,13706,5336,16651,5431,7
0,1967,When The Snow Is On The Roses,Ed Ames,6,Rock,3655,1990,4,2,8119,294,3104,4325,13499,5360,16603,5432,7
0,1966,Let's Start All Over Again,Ronnie Dove,8,Traditional,811,12088,489,8,2719,65,173,6881,16417,5083,16590,5433,7
0,1969,Get Off My Back Woman,B.B. King,8,Traditional,811,12088,140,8,5429,70,14354,2706,2213,7401,16567,5434,7
0,1963,As Long As I Know He's Mine,The Marvelettes,9,Urban,1891,19436,482,13,2752,45,14087,2728,2479,7310,16566,5435,7
0,1962,No One Will Ever Know,Jimmie Rodgers,8,Traditional,811,12088,393,11,3306,67,63,7426,16496,5076,16559,5436,7
0,1964,Where Does Love Go,Freddie Scott,9,Urban,1891,19436,77,7,6127,306,161,6924,16381,5085,16542,5437,7
0,1966,Take Some Time Out For Love,The Isley Brothers,9,Urban,1891,19436,128,4,5559,136,10515,3070,6016,6379,16531,5438,7
0,1964,I'm Gonna Love You Too,The Hullaballoos,6,Rock,3655,1990,312,9,3925,752,4764,3877,11765,5544,16529,5439,7
0,1964,I Can't Stand It,Soul Sisters,5,Pop,1235,13616,307,9,3967,750,5842,3677,10666,5662,16508,5440,7
0,1965,Poor Man's Son,The Reflections,8,Traditional,811,12088,174,5,5078,549,89,7259,16417,5082,16506,5441,7
0,1967,I've Got To Have A Reason,The Dave Clark Five,6,Rock,3655,1990,270,7,4278,39,2287,4652,14213,5273,16500,5442,7
0,1959,The Worryin' Kind,Tommy Sands And The Raiders,6,Rock,3655,1990,186,9,4971,947,2454,4565,14039,5303,16493,5443,7
0,1959,I Got A Wife,The Mark IV,4,Other,226,1250,737,12,1644,1410,95,7234,16369,5086,16464,5444,7
1,1961,Revenge,Brook Benton,6,Rock,3655,1990,600,10,2182,6,3835,4089,12623,5439,16458,5445,7
0,1960,Besame Mucho (Part I),The Coasters,6,Rock,3655,1990,68,3,6226,134,408,6255,16014,5122,16422,5446,7
0,1966,He Wore The Green Beret,Nancy Ames,4,Other,226,1250,23,3,7116,812,81,7305,16329,5092,16410,5447,7
0,1961,Starlight,The Preludes Five,2,Electronica,33,1296,74,5,6168,1441,196,6807,16199,5105,16395,5448,7
0,1960,How Deep Is The Ocean,Miss Toni Fisher,5,Pop,1235,13616,14,2,7487,801,24,7765,16350,5088,16374,5449,7
1,1963,Come Dance With Me,Jay & The Americans,6,Rock,3655,1990,162,8,5201,88,2758,4448,13611,5346,16369,5450,7
0,1964,I Can't Wait Until I See My Baby,Justine Washington,9,Urban,1891,19436,17,3,7359,2365,483,6133,15885,5132,16368,5451,7
0,1959,Half-Breed,Marvin Rainwater,8,Traditional,811,12088,152,7,5305,2327,33,7670,16329,5093,16362,5452,7
0,1963,Tell Me The Truth,Nancy Wilson,3,Jazz,298,81,93,6,5946,239,1371,5169,14988,5200,16359,5453,7
0,1966,I Surrender,Fontella Bass,9,Urban,1891,19436,112,6,5724,456,15279,2641,1049,7902,16328,5454,7
0,1967,Walk Tall,2 Of Clubs,3,Jazz,298,81,24,3,7089,1855,64,7422,16254,5099,16318,5455,7
0,1966,Mine Exclusively,The Olympics,6,Rock,3655,1990,3,2,8230,129,4669,3901,11649,5557,16318,5456,7
0,1969,I Still Believe In Tomorrow,John & Anne Ryder,5,Pop,1235,13616,124,5,5608,2199,200,6795,16088,5115,16288,5457,7
0,1962,A Little Bit Now (A Little Bit Later),The Majors,3,Jazz,298,81,183,6,4993,589,62,7433,16200,5104,16262,5458,7
0,1960,Cool Water,Jack Scott,6,Rock,3655,1990,31,3,6916,79,663,5867,15566,5157,16229,5459,7
0,1961,Back To The Hop,Danny & The Juniors,6,Rock,3655,1990,66,5,6261,307,1969,4811,14222,5271,16191,5460,7
0,1961,Son-In-Law,The Blossoms,6,Rock,3655,1990,58,4,6393,1275,1896,4846,14294,5263,16190,5461,7
0,1964,I'm Into Somethin' Good,Earl-Jean,9,Urban,1891,19436,322,8,3839,1597,2250,4671,13939,5313,16189,5462,7
0,1960,House Of Bamboo,Earl Grant,3,Jazz,298,81,30,3,6939,342,12988,2809,3201,7070,16189,5463,7
0,1963,Do It - Rat Now,Bill Black's Combo,8,Traditional,811,12088,278,8,4212,85,166,6900,16007,5123,16173,5464,7
0,1961,Baby Sittin' Boogie,Buzz Clifford,6,Rock,3655,1990,954,14,890,1982,7935,3374,8236,5988,16171,5465,7
0,1969,"Abraham, Martin And John",Moms Mabley,4,Other,226,1250,301,6,4021,2042,677,5850,15493,5168,16170,5466,7
0,1958,The Wedding,June Valli,5,Pop,1235,13616,485,13,2738,566,78,7323,16085,5116,16163,5467,7
0,1965,Let's Do The Freddie,Chubby Checker,6,Rock,3655,1990,384,9,3359,27,3160,4303,13001,5413,16161,5468,7
0,1966,May My Heart Be Cast Into Stone,The Toys,6,Rock,3655,1990,37,3,6775,464,9052,3244,7108,6185,16160,5469,7
0,1961,Lost Love,H.B. Barnum,9,Urban,1891,19436,312,7,3923,1695,489,6118,15668,5148,16157,5470,7
0,1968,Somebody Cares,Tommy James And The Shondells,6,Rock,3655,1990,172,5,5104,74,5242,3782,10901,5636,16143,5471,7
0,1967,How Can You Mistreat The One You Love,Jean & The Darlings,9,Urban,1891,19436,5,1,8056,2251,14160,2723,1982,7478,16142,5472,7
0,1968,Just Ain't No Love,Barbara Acklin,5,Pop,1235,13616,213,9,4748,724,7389,3448,8732,5910,16121,5473,7
0,1970,I Heard The Voice Of Jesus,Turley Richards,4,Other,226,1250,5,3,8017,1116,442,6200,15676,5146,16118,5474,7
0,1959,Smooth Operator,Sarah Vaughan,3,Jazz,298,81,296,9,4056,275,6378,3585,9736,5765,16114,5475,7
0,1968,Green Light,The American Breed,6,Rock,3655,1990,339,7,3681,384,1647,4984,14459,5246,16106,5476,7
0,1965,Cross My Heart,Bobby Vee,6,Rock,3655,1990,2,1,8288,21,970,5515,15124,5191,16094,5477,7
0,1965,Treat Her Right,Roy Head And The Traits,6,Rock,3655,1990,866,11,1165,668,582,5975,15509,5166,16091,5478,7
0,1960,What Do You Want?,Bobby Vee,6,Rock,3655,1990,13,2,7560,21,1164,5338,14918,5204,16082,5479,7
0,1960,Country Boy,Fats Domino,9,Urban,1891,19436,533,10,2494,7,10523,3068,5557,6463,16080,5480,7
0,1960,Tell Her For Me,Adam Wade,5,Pop,1235,13616,156,7,5268,164,100,7194,15974,5126,16074,5481,7
0,1958,Dance Everyone Dance,Betty Madigan,5,Pop,1235,13616,330,9,3768,1798,302,6494,15757,5142,16059,5482,7
0,1969,Shangri-La,The Lettermen,6,Rock,3655,1990,128,5,5565,92,7876,3380,8160,6000,16036,5483,7
